Date,Open,High,Low,Close,Adj Close,Volume
2019-10-24,140.199997,148.800003,139.500000,148.449997,147.686783,2217300
2019-10-25,156.500000,159.100006,146.100006,151.899994,151.119049,11616000
2019-10-28,147.199997,147.199997,140.050003,141.100006,140.374588,9069900
2019-10-29,137.949997,146.550003,136.449997,142.949997,142.215057,9205900
2019-10-30,144.600006,147.399994,135.750000,146.699997,145.945786,10372900
2019-10-31,150.800003,158.350006,149.250000,157.750000,156.938980,13254900
2019-11-01,154.399994,158.100006,149.750000,155.600006,154.800034,11879300
2019-11-04,153.750000,154.800003,147.000000,147.949997,147.189362,9248500
2019-11-05,139.050003,141.399994,135.500000,138.899994,138.185883,16509100
2019-11-06,140.899994,145.100006,137.850006,143.600006,142.861725,11636500
2019-11-07,139.399994,140.250000,128.050003,130.899994,130.227005,16137600
2019-11-08,127.500000,132.100006,125.650002,127.449997,126.794754,10151400
2019-11-11,127.800003,130.199997,125.750000,127.150002,126.496300,9770300
2019-11-12,127.900002,132.750000,123.250000,132.100006,131.420853,10512000
2019-11-13,134.000000,138.250000,133.649994,134.750000,134.057220,10980100
2019-11-14,136.449997,139.149994,134.250000,137.949997,137.240768,9120000
2019-11-15,134.050003,139.399994,133.899994,134.399994,133.709015,7273700
2019-11-18,134.250000,140.949997,134.100006,140.800003,140.076126,8772600
2019-11-19,138.399994,145.500000,138.050003,141.649994,140.921738,8896400
2019-11-20,140.699997,145.000000,136.949997,143.000000,142.264801,10159900
2019-11-21,140.750000,143.350006,135.050003,135.350006,134.654144,9312800
2019-11-22,136.350006,137.350006,131.449997,133.699997,133.012619,7259800
2019-11-25,130.000000,132.699997,125.400002,125.750000,125.103493,9298500
2019-11-26,126.050003,134.399994,124.699997,133.800003,133.112106,10089300
2019-11-27,130.149994,133.800003,128.500000,132.000000,131.321365,7430600
2019-11-29,132.500000,139.250000,132.300003,138.300003,137.588974,6784100
2019-12-02,135.649994,140.000000,134.300003,139.100006,138.384872,9817400
2019-12-03,145.149994,151.250000,144.949997,148.350006,147.587311,13321400
2019-12-04,146.500000,147.800003,141.300003,144.300003,143.558121,8276100
2019-12-05,141.800003,149.949997,141.800003,145.899994,145.149887,9230100
2019-12-06,137.750000,142.399994,135.750000,136.250000,135.549515,10815400
2019-12-09,138.199997,138.899994,134.000000,135.149994,134.455154,7857600
2019-12-10,138.399994,138.649994,134.350006,137.899994,137.191025,8096900
2019-12-11,139.750000,149.100006,138.600006,147.250000,146.492966,12818400
2019-12-12,151.449997,153.300003,141.899994,146.050003,145.299133,2497800
2019-12-13,143.149994,149.000000,140.800003,147.050003,146.293991,2116500
2019-12-16,147.199997,147.350006,140.649994,142.000000,141.269943,1545000
2019-12-17,141.850006,142.600006,138.100006,138.399994,137.688446,1606400
2019-12-18,137.649994,142.899994,137.100006,142.649994,141.916595,1739300
2019-12-19,143.500000,144.600006,139.800003,143.149994,142.414032,1788100
2019-12-20,143.550003,143.850006,137.350006,138.100006,137.389999,1988200
2019-12-23,139.350006,149.699997,138.449997,149.149994,149.149994,2418000
2019-12-24,151.600006,163.500000,151.250000,163.250000,163.250000,2185300
2019-12-26,167.350006,173.600006,165.300003,170.600006,170.600006,3430300
2019-12-27,169.500000,172.000000,164.350006,166.899994,166.899994,2584700
2019-12-30,168.000000,177.500000,167.500000,177.100006,177.100006,2470500
2019-12-31,180.600006,182.500000,173.649994,174.199997,174.199997,2097500
2020-01-02,179.800003,181.750000,170.800003,174.899994,174.899994,2256600
2020-01-03,184.050003,184.199997,169.000000,171.800003,171.800003,3018000
2020-01-06,181.949997,182.449997,168.949997,172.300003,172.300003,2972300
2020-01-07,172.500000,178.000000,169.100006,177.000000,177.000000,2027700
2020-01-08,174.800003,176.100006,152.949997,156.600006,156.600006,3853600
2020-01-09,152.350006,157.750000,150.949997,151.649994,151.649994,1645800
2020-01-10,153.500000,159.899994,153.000000,158.050003,158.050003,2099200
2020-01-13,155.449997,155.899994,146.550003,147.000000,147.000000,2120700
2020-01-14,145.500000,155.000000,145.250000,154.050003,154.050003,2182500
2020-01-15,156.800003,164.300003,153.050003,162.850006,162.850006,2585400
2020-01-16,159.399994,161.600006,155.750000,161.050003,161.050003,1893100
2020-01-17,161.199997,162.649994,154.649994,157.149994,157.149994,2596300
2020-01-21,153.850006,165.600006,153.149994,165.399994,165.399994,2370600
2020-01-22,164.899994,166.149994,160.449997,163.899994,163.899994,1434600
2020-01-23,160.649994,167.949997,159.199997,160.899994,160.899994,2360400
2020-01-24,159.649994,171.000000,159.649994,170.100006,170.100006,2932200
2020-01-27,177.000000,177.449997,164.449997,167.300003,167.300003,2230700
2020-01-28,162.199997,165.399994,153.550003,154.250000,154.250000,2226800
2020-01-29,154.300003,163.449997,152.800003,162.600006,162.600006,1795100
2020-01-30,164.199997,166.600006,158.399994,160.899994,160.899994,1911600
2020-01-31,162.199997,169.149994,161.199997,165.100006,165.100006,2269100
2020-02-03,160.949997,163.300003,155.000000,158.050003,158.050003,1630100
2020-02-04,151.800003,153.000000,144.649994,149.850006,149.850006,2648200
2020-02-05,148.899994,153.800003,146.850006,149.449997,149.449997,1659600
2020-02-06,152.550003,156.350006,150.100006,154.550003,154.550003,1944200
2020-02-07,157.199997,158.949997,147.000000,147.300003,147.300003,1961500
2020-02-10,150.899994,155.949997,148.300003,154.199997,154.199997,1682200
2020-02-11,152.800003,156.300003,149.050003,154.300003,154.300003,1442200
2020-02-12,153.449997,154.350006,149.250000,149.850006,149.850006,1788200
2020-02-13,152.899994,157.050003,150.949997,153.000000,153.000000,1737900
2020-02-14,153.000000,155.199997,150.600006,152.399994,152.399994,1605500
2020-02-18,157.199997,167.500000,153.649994,167.100006,167.100006,2695600
2020-02-19,169.750000,176.699997,166.750000,176.449997,176.449997,2886200
2020-02-20,175.000000,182.399994,171.800003,176.300003,176.300003,2897900
2020-02-21,184.800003,193.000000,183.500000,191.899994,191.899994,3587700
2020-02-24,212.699997,214.100006,192.300003,199.600006,199.600006,3973800
2020-02-25,188.500000,201.850006,178.850006,179.050003,179.050003,3706100
2020-02-26,177.750000,184.350006,173.500000,177.300003,177.300003,2034500
2020-02-27,185.000000,186.250000,146.899994,148.000000,148.000000,19674800
2020-02-28,126.199997,129.000000,104.000000,115.500000,115.500000,5503500
2020-03-02,127.650002,132.649994,122.699997,131.199997,131.199997,2955700
2020-03-03,138.000000,163.550003,132.850006,150.600006,150.600006,6295900
2020-03-04,156.250000,157.949997,143.949997,157.000000,157.000000,3161100
2020-03-05,162.899994,168.800003,154.649994,167.850006,167.850006,3007400
2020-03-06,171.000000,171.000000,145.100006,161.500000,161.500000,3360000
2020-03-09,146.250000,149.899994,129.050003,129.750000,129.750000,2841700
2020-03-10,133.149994,136.800003,115.500000,128.649994,128.649994,3701700
2020-03-11,122.900002,125.900002,95.099998,98.949997,98.949997,4091600
2020-03-12,72.949997,93.599998,60.250000,63.000000,63.000000,7765300
2020-03-13,74.599998,74.849998,30.000000,33.799999,33.799999,9145700
2020-03-16,26.000000,56.750000,26.000000,52.049999,52.049999,12453200
2020-03-17,51.450001,74.599998,51.250000,71.849998,71.849998,9760600
2020-03-18,64.500000,71.650002,35.250000,36.400002,36.400002,9688800
2020-03-19,31.100000,42.500000,24.150000,30.950001,30.950001,14442200
2020-03-20,38.049999,38.099998,26.150000,26.750000,26.750000,10471400
2020-03-23,31.000000,36.000000,28.250000,31.500000,31.500000,11527400
2020-03-24,41.849998,45.349998,37.799999,43.150002,43.150002,12044000
2020-03-25,44.900002,50.000000,40.700001,46.849998,46.849998,9299300
2020-03-26,49.950001,52.000000,42.299999,45.250000,45.250000,8122600
2020-03-27,42.250000,44.700001,36.000000,38.000000,38.000000,6335800
2020-03-30,38.250000,41.950001,33.799999,36.150002,36.150002,5788300
2020-03-31,35.200001,38.000000,33.549999,34.000000,34.000000,4538000
2020-04-01,33.049999,36.450001,33.000000,36.250000,36.250000,5343100
2020-04-02,37.700001,40.849998,36.849998,39.099998,39.099998,6199400
2020-04-03,39.150002,41.400002,37.849998,38.599998,38.599998,5202100
2020-04-06,42.099998,43.849998,40.299999,42.950001,42.950001,5501300
2020-04-07,43.500000,44.150002,40.900002,41.950001,41.950001,4882400
2020-04-08,42.250000,43.349998,41.099998,42.500000,42.500000,2966700
2020-04-09,45.750000,51.049999,45.099998,51.000000,51.000000,7959400
2020-04-13,50.650002,58.700001,47.400002,57.599998,57.599998,7798700
2020-04-14,59.549999,63.200001,54.750000,57.500000,57.500000,9509400
2020-04-15,53.299999,57.900002,52.299999,55.500000,55.500000,5471600
2020-04-16,56.500000,58.900002,54.799999,57.950001,57.950001,4769000
2020-04-17,53.450001,56.200001,53.349998,54.500000,54.500000,3963500
2020-04-20,54.650002,58.650002,54.500000,57.250000,57.250000,4986200
2020-04-21,53.400002,57.750000,52.849998,56.650002,56.650002,4208000
2020-04-22,60.200001,64.300003,60.049999,63.900002,63.900002,25129600
2020-04-23,66.470001,72.559998,65.769997,67.360001,67.360001,6720800
2020-04-24,69.830002,70.910004,65.459999,69.169998,69.169998,6347900
2020-04-27,69.169998,70.500000,65.309998,69.000000,69.000000,4610100
2020-04-28,67.660004,69.570000,65.489998,68.919998,68.919998,4875700
2020-04-29,67.379997,69.959999,64.879997,69.889999,69.889999,6454700
2020-04-30,66.089996,68.989998,62.110001,62.540001,62.540001,6159200
2020-05-01,59.480000,66.839996,58.849998,66.620003,66.620003,5614500
2020-05-04,68.190002,70.339996,67.389999,69.519997,69.519997,5457100
2020-05-05,68.949997,73.029999,66.730003,72.629997,72.629997,5936300
2020-05-06,69.919998,71.360001,67.639999,68.150002,68.150002,4927300
2020-05-07,69.699997,75.180000,68.690002,73.320000,73.320000,6895500
2020-05-08,73.029999,75.529999,71.440002,72.669998,72.669998,5370900
2020-05-11,72.779999,73.379997,67.150002,68.769997,68.769997,5062600
2020-05-12,70.099998,72.830002,67.750000,68.500000,68.500000,4732600
2020-05-13,70.449997,71.769997,66.650002,69.500000,69.500000,5362700
2020-05-14,69.339996,74.889999,69.000000,73.660004,73.660004,6340100
2020-05-15,77.000000,80.080002,75.500000,79.510002,79.510002,5420400
2020-05-18,82.000000,82.309998,75.900002,76.769997,76.769997,5576100
2020-05-19,79.239998,83.449997,78.699997,82.209999,82.209999,5984000
2020-05-20,82.900002,83.480003,78.879997,79.800003,79.800003,6424400
2020-05-21,77.250000,77.919998,71.580002,75.500000,75.500000,5526200
2020-05-22,76.690002,78.730003,74.650002,75.099998,75.099998,3710300
2020-05-26,74.150002,74.180000,68.250000,68.900002,68.900002,5654100
2020-05-27,64.820000,67.449997,62.560001,67.279999,67.279999,7617600
2020-05-28,69.900002,71.129997,66.699997,68.209999,68.209999,6103500
2020-05-29,71.059998,71.900002,68.290001,69.580002,69.580002,6301300
2020-06-01,70.830002,74.169998,70.330002,74.029999,74.029999,4900200
2020-06-02,74.809998,74.849998,67.989998,68.889999,68.889999,6117100
2020-06-03,65.430000,66.580002,62.000000,63.580002,63.580002,6657700
2020-06-04,65.949997,66.440002,63.570000,64.459999,64.459999,5493800
2020-06-05,60.299999,62.000000,57.220001,61.990002,61.990002,7345700
2020-06-08,62.360001,63.410000,60.619999,63.130001,63.130001,4906900
2020-06-09,64.489998,65.879997,62.790001,64.129997,64.129997,5604500
2020-06-10,65.790001,70.059998,61.880001,69.940002,69.940002,9671300
2020-06-11,69.500000,71.599998,61.400002,63.340000,63.340000,8714400
2020-06-12,65.610001,66.776299,61.860001,62.310001,62.310001,5196694
